,Unnamed: 0,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,Over18,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,JobRole,PerformanceRating,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition,JobSatisfaction,EnvironmentSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,NumCompaniesWorked,JobRole_FreqEncoded,EducationField_FreqEncoded,Department_Research & Development,Department_Sales,MaritalStatus_Married,MaritalStatus_Single
371,444,48,1,163,2,5,Marketing,1,595,0,37,2,4051,19658,0,14,1,80,1,2,Sales Executive,3,7,7,2.70805020110221,2.302585092994046,1.9459101490553128,0,4,2,3,3,0,2,285,138,False,True,True,False
372,446,41,0,267,10,2,Life Sciences,1,599,1,56,2,6230,13430,0,14,4,80,0,3,Sales Executive,3,3,10,2.833213344056216,2.70805020110221,0.6931471805599453,0,4,4,3,3,0,7,285,510,False,True,False,True
373,447,35,1,619,1,3,Marketing,1,600,1,85,2,4717,18659,0,11,3,80,0,2,Sales Executive,3,9,9,2.772588722239781,2.4849066497880004,1.9459101490553128,0,3,2,3,3,0,9,285,138,False,True,True,False
374,448,40,1,302,6,3,Life Sciences,1,601,0,75,4,13237,20364,0,15,3,80,0,3,Manufacturing Director,3,6,13,3.1354942159291497,3.044522437723423,1.791759469228055,0,3,2,3,3,0,7,118,510,True,False,False,True
375,449,39,2,443,8,1,Life Sciences,1,602,0,48,1,3755,17872,0,11,1,80,1,3,Laboratory Technician,3,3,7,2.19722457733622,2.19722457733622,0.0,0,3,3,3,3,0,1,217,510,True,False,True,False
376,450,31,1,828,2,1,Life Sciences,1,604,1,77,2,6582,8346,0,13,3,80,0,2,Sales Executive,3,5,5,2.3978952727983707,1.9459101490553128,0.0,0,4,2,3,4,1,4,285,510,False,True,False,True
377,452,45,1,561,2,3,Other,1,606,1,61,2,4805,16177,0,19,2,80,1,3,Sales Executive,3,7,7,2.302585092994046,2.19722457733622,1.3862943611198906,0,2,4,3,4,0,0,285,68,False,True,True,False
378,453,26,2,426,17,4,Life Sciences,1,608,0,58,1,2741,22808,0,11,2,80,1,2,Human Resources,3,7,0,2.19722457733622,2.079441541679836,0.6931471805599453,1,3,2,3,2,1,0,45,510,False,False,False,False
379,454,29,1,232,19,3,Technical Degree,1,611,1,34,2,4262,22645,0,12,2,80,2,2,Manufacturing Director,3,2,2,2.19722457733622,1.3862943611198906,0.6931471805599453,0,4,4,3,4,0,4,118,115,True,False,False,False
380,455,33,1,922,1,5,Medical,1,612,0,95,4,16184,22578,0,19,3,80,1,2,Research Director,3,1,5,2.3978952727983707,1.9459101490553128,0.0,0,3,1,4,3,0,4,72,389,True,False,False,False
381,457,18,2,1306,5,3,Marketing,1,614,1,69,1,1878,8059,0,14,4,80,0,3,Sales Representative,3,0,0,0.0,0.0,0.0,1,2,2,3,3,1,1,71,138,False,True,False,True
382,458,40,0,1094,28,3,Other,1,615,1,58,3,10932,11373,0,15,3,80,1,2,Sales Executive,3,0,1,3.044522437723423,0.6931471805599453,0.0,0,1,3,1,3,0,3,285,68,False,True,False,False
383,459,41,0,509,2,4,Other,1,616,0,62,2,6811,2112,0,17,1,80,0,3,Healthcare Representative,3,7,7,2.3978952727983707,2.19722457733622,0.0,0,3,1,2,3,1,2,111,68,True,False,False,True
384,460,26,1,775,29,2,Medical,1,618,1,45,2,4306,4267,0,12,1,80,2,5,Sales Executive,3,0,0,2.19722457733622,0.0,0.0,0,3,1,3,3,0,5,285,389,False,True,False,False
385,461,35,1,195,1,3,Medical,1,620,0,80,2,4859,6698,0,16,4,80,0,3,Sales Executive,3,4,3,1.791759469228055,1.791759469228055,0.0,0,3,1,3,3,0,1,285,389,False,True,False,True
386,462,34,1,258,21,4,Life Sciences,1,621,1,74,2,5337,19921,0,12,4,80,0,3,Sales Executive,3,7,7,2.3978952727983707,2.3978952727983707,1.791759469228055,0,4,4,4,3,0,1,285,510,False,True,False,True
387,463,26,1,471,24,3,Technical Degree,1,622,1,66,1,2340,23213,0,18,2,80,0,3,Laboratory Technician,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,4,3,1,1,1,1,217,115,True,False,False,True
388,464,37,1,799,1,3,Technical Degree,1,623,0,59,3,7491,23848,0,17,4,80,0,3,Manufacturing Director,3,5,2,2.5649493574615367,1.9459101490553128,0.6931471805599453,0,4,2,3,4,0,4,118,115,True,False,False,True
389,465,46,2,1034,18,1,Medical,1,624,0,86,3,10527,8984,0,11,4,80,0,3,Healthcare Representative,3,2,2,3.367295829986474,1.0986122886681096,0.6931471805599453,0,3,1,3,2,0,5,111,389,True,False,True,False
390,466,41,1,1276,2,5,Life Sciences,1,625,0,91,4,16595,5626,0,16,2,80,1,2,Manager,3,16,8,3.1354942159291497,2.9444389791664403,2.4849066497880004,0,1,2,3,3,0,7,82,510,False,True,True,False
391,467,37,0,142,9,4,Medical,1,626,1,69,3,8834,24666,0,13,4,80,1,6,Sales Executive,3,5,7,2.302585092994046,2.302585092994046,2.079441541679836,0,2,1,3,3,0,1,285,389,False,True,False,False
392,468,52,1,956,6,2,Technical Degree,1,630,1,78,2,5577,22087,0,12,2,80,2,3,Research Scientist,3,9,9,2.9444389791664403,2.3978952727983707,1.9459101490553128,0,1,4,3,3,1,3,243,115,True,False,False,False
393,469,32,0,1474,11,4,Other,1,631,1,60,2,4707,23914,0,12,4,80,0,2,Sales Executive,3,2,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,1,3,4,4,3,0,8,285,68,False,True,True,False
394,470,24,2,535,24,3,Medical,1,632,1,38,1,2400,5530,0,13,3,80,2,3,Sales Representative,3,2,1,1.3862943611198906,1.0986122886681096,1.0986122886681096,0,4,4,3,3,0,0,71,389,False,True,True,False
395,471,38,1,1495,10,3,Medical,1,634,0,76,2,9824,22174,0,19,3,80,1,4,Healthcare Representative,3,0,0,2.9444389791664403,0.6931471805599453,0.0,0,3,3,3,3,0,3,111,389,True,False,True,False
396,472,37,1,446,1,4,Life Sciences,1,635,0,65,2,6447,15701,0,12,2,80,1,2,Manufacturing Director,3,5,3,2.19722457733622,1.9459101490553128,1.6094379124341005,0,2,2,3,2,0,6,118,510,True,False,True,False
397,473,49,1,1245,18,4,Life Sciences,1,638,1,58,5,19502,2125,0,17,3,80,1,5,Research Director,3,9,9,3.4657359027997265,3.4657359027997265,0.0,0,3,4,2,3,1,1,72,510,True,False,False,False
398,474,24,1,691,23,3,Medical,1,639,1,89,1,2725,21630,0,11,2,80,2,3,Research Scientist,3,5,4,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,2,4,3,1,1,243,389,True,False,True,False
399,477,50,2,1246,3,3,Medical,1,644,1,99,5,18200,7999,0,11,3,80,1,2,Manager,3,5,7,3.49650756146648,3.49650756146648,2.3978952727983707,0,2,1,3,3,0,1,82,389,False,False,True,False
400,478,25,1,622,13,1,Medical,1,645,1,40,1,2096,26376,0,11,3,80,0,1,Sales Representative,3,4,6,2.079441541679836,2.079441541679836,0.0,0,3,2,3,3,0,1,71,389,False,True,True,False
401,479,24,2,1287,7,3,Life Sciences,1,647,0,55,1,2886,14168,0,16,4,80,1,4,Laboratory Technician,3,3,2,1.9459101490553128,1.9459101490553128,0.6931471805599453,1,3,1,3,3,1,1,217,510,True,False,True,False
402,480,30,2,448,12,4,Life Sciences,1,648,1,74,1,2033,14470,0,18,3,80,1,2,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,1,1,2,2,4,0,1,71,510,False,True,True,False
403,481,34,1,254,1,2,Life Sciences,1,649,1,83,1,3622,22794,0,13,4,80,1,3,Research Scientist,3,5,3,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,4,2,2,3,1,1,243,510,True,False,True,False
404,482,31,1,1365,13,4,Medical,1,650,1,46,2,4233,11512,0,17,3,80,0,2,Sales Executive,3,1,2,2.302585092994046,1.3862943611198906,0.6931471805599453,1,1,2,3,1,0,2,285,389,False,True,False,False
405,483,35,1,538,25,2,Other,1,652,1,54,2,3681,14004,0,14,4,80,0,3,Laboratory Technician,3,2,2,2.302585092994046,1.3862943611198906,0.0,0,4,1,2,3,0,4,217,68,True,False,False,True
406,485,27,1,798,6,4,Medical,1,655,0,66,1,2187,5013,0,12,3,80,2,5,Research Scientist,3,3,3,1.9459101490553128,1.791759469228055,0.0,0,3,1,2,2,0,0,243,389,True,False,False,False
407,486,37,1,558,2,3,Marketing,1,656,1,75,2,9602,3010,0,11,3,80,1,3,Sales Executive,3,0,0,2.8903717578961645,1.3862943611198906,0.6931471805599453,0,3,4,3,2,1,4,285,138,False,True,True,False
408,487,20,1,959,1,3,Life Sciences,1,657,0,83,1,2836,11757,0,13,4,80,0,0,Research Scientist,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,2,4,2,4,0,1,243,510,True,False,False,True
409,488,42,1,622,2,4,Life Sciences,1,659,0,81,2,4089,5718,0,13,2,80,2,4,Healthcare Representative,3,2,2,2.3978952727983707,2.3978952727983707,1.0986122886681096,0,4,3,3,3,0,1,111,510,True,False,True,False
410,489,43,1,782,6,4,Other,1,661,1,50,4,16627,2671,0,14,3,80,1,3,Research Director,3,0,0,3.091042453358316,0.6931471805599453,0.0,0,4,2,2,2,1,4,72,68,True,False,False,False
411,490,38,1,362,1,1,Life Sciences,1,662,0,43,1,2619,14561,0,17,4,80,0,3,Research Scientist,3,0,0,2.19722457733622,0.0,0.0,0,1,3,3,2,0,3,243,510,True,False,False,True
412,491,43,2,1001,9,5,Medical,1,663,1,72,2,5679,19627,0,13,2,80,1,3,Laboratory Technician,3,7,7,2.3978952727983707,2.19722457733622,1.6094379124341005,0,3,4,3,3,1,3,217,389,True,False,False,False
413,492,48,1,1236,1,4,Life Sciences,1,664,0,40,4,15402,17997,0,11,1,80,1,3,Manager,3,2,2,3.091042453358316,1.3862943611198906,0.0,0,1,4,2,1,0,7,82,510,True,False,True,False
414,493,44,1,1112,1,4,Life Sciences,1,665,0,50,2,5985,26894,0,11,2,80,0,1,Human Resources,3,2,2,2.3978952727983707,1.0986122886681096,0.0,0,3,1,2,4,0,4,45,510,False,False,False,True
415,494,34,1,204,14,3,Technical Degree,1,666,0,31,1,2579,2912,0,18,4,80,2,3,Sales Representative,3,2,6,2.19722457733622,2.19722457733622,0.0,0,3,3,3,3,1,1,71,115,False,True,False,False
416,495,27,1,1420,2,1,Marketing,1,667,1,85,1,3041,16346,0,11,2,80,1,3,Sales Representative,3,3,2,1.791759469228055,1.6094379124341005,0.0,1,1,3,3,3,0,0,71,138,False,True,False,False
417,496,21,1,1343,22,1,Technical Degree,1,669,1,49,1,3447,24444,0,11,3,80,0,2,Sales Representative,3,2,2,1.3862943611198906,1.3862943611198906,0.6931471805599453,0,3,3,3,3,0,1,71,115,False,True,False,True
418,497,44,1,1315,3,4,Other,1,671,1,35,5,19513,9358,0,12,1,80,1,2,Manager,3,2,1,3.295836866004329,1.0986122886681096,0.0,0,4,4,3,4,1,4,82,68,True,False,True,False
419,499,33,1,1216,8,4,Marketing,1,677,1,39,2,7104,20431,0,12,4,80,0,3,Sales Executive,3,0,2,1.9459101490553128,1.791759469228055,0.6931471805599453,0,3,3,3,3,0,0,285,138,False,True,False,False
420,500,32,1,646,9,4,Life Sciences,1,679,0,92,2,6322,18089,0,12,4,80,1,2,Research Scientist,3,4,5,1.9459101490553128,1.9459101490553128,0.0,0,4,1,3,2,1,1,243,510,True,False,True,False
421,503,34,1,1397,1,5,Life Sciences,1,683,1,42,1,2691,7660,0,12,4,80,1,4,Research Scientist,3,9,8,2.3978952727983707,2.3978952727983707,2.19722457733622,0,4,2,3,2,0,1,243,510,True,False,True,False
422,504,45,2,306,26,4,Life Sciences,1,684,0,100,2,4286,5630,0,14,4,80,2,4,Sales Executive,3,1,0,1.791759469228055,0.6931471805599453,0.0,1,1,1,3,3,0,2,285,510,False,True,True,False
423,505,26,1,991,6,3,Life Sciences,1,686,0,71,1,2659,17759,0,13,3,80,1,2,Laboratory Technician,3,2,2,1.3862943611198906,1.3862943611198906,0.0,0,4,3,3,3,1,1,217,510,True,False,True,False
424,506,37,1,482,3,3,Other,1,689,1,36,3,9434,9606,0,15,3,80,1,2,Manufacturing Director,3,7,8,2.3978952727983707,2.3978952727983707,2.079441541679836,0,3,3,3,3,0,1,118,68,True,False,True,False
425,507,29,1,1176,3,2,Medical,1,690,0,62,2,5561,3487,0,14,1,80,1,5,Sales Executive,3,0,2,1.9459101490553128,1.9459101490553128,0.6931471805599453,0,3,2,3,2,0,1,285,389,False,True,True,False
426,508,35,1,1017,6,4,Life Sciences,1,691,1,82,2,6646,19368,0,13,2,80,0,3,Research Scientist,3,11,8,2.8903717578961645,2.8903717578961645,2.4849066497880004,0,4,2,1,3,0,1,243,510,True,False,False,True
427,510,54,1,397,19,4,Medical,1,698,1,88,3,10725,6729,0,15,3,80,1,1,Human Resources,3,7,1,2.833213344056216,2.302585092994046,2.079441541679836,0,2,3,3,4,0,2,45,389,False,False,True,False
428,511,36,1,913,9,2,Medical,1,699,1,48,2,8847,13934,0,11,3,80,1,2,Manufacturing Director,3,2,2,2.639057329615259,1.3862943611198906,0.0,0,2,2,2,3,1,2,118,389,True,False,False,False
429,512,27,1,1115,3,4,Medical,1,700,1,54,1,2045,15174,0,13,4,80,0,0,Research Scientist,3,2,1,1.791759469228055,1.6094379124341005,0.6931471805599453,0,4,1,2,3,0,0,243,389,True,False,False,True
430,513,20,1,1362,10,1,Medical,1,701,1,32,1,1009,26999,0,11,4,80,0,5,Research Scientist,3,0,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,3,4,3,3,1,1,243,389,True,False,False,True
431,514,33,2,1076,3,3,Life Sciences,1,702,1,70,1,3348,3164,0,11,1,80,0,3,Research Scientist,3,8,7,2.3978952727983707,2.3978952727983707,2.302585092994046,1,1,1,3,3,1,1,243,510,True,False,False,True
432,515,35,0,727,3,3,Life Sciences,1,704,1,41,1,1281,16900,0,18,3,80,2,3,Laboratory Technician,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,3,3,2,3,0,1,217,510,True,False,True,False
433,516,23,1,885,4,3,Medical,1,705,1,58,1,2819,8544,0,16,1,80,1,3,Research Scientist,3,2,2,1.791759469228055,1.3862943611198906,0.0,0,1,1,4,4,0,2,243,389,True,False,True,False
434,519,29,2,806,1,4,Life Sciences,1,710,1,76,1,2720,18959,0,18,4,80,1,5,Research Scientist,3,7,8,2.3978952727983707,2.3978952727983707,1.0986122886681096,0,4,2,1,3,0,1,243,510,True,False,False,False
435,520,48,1,817,2,1,Marketing,1,712,1,56,2,8120,18597,0,12,4,80,0,3,Sales Executive,3,2,2,2.5649493574615367,1.0986122886681096,1.0986122886681096,0,2,2,4,3,0,3,285,138,False,True,True,False
436,522,37,1,1225,10,2,Life Sciences,1,715,1,80,1,4680,15232,0,17,1,80,0,2,Research Scientist,3,0,0,1.6094379124341005,0.6931471805599453,0.0,0,4,4,4,3,0,3,243,510,True,False,False,True
437,523,50,1,1207,28,1,Medical,1,716,1,74,1,3221,3297,0,11,3,80,3,3,Laboratory Technician,3,8,8,3.044522437723423,3.044522437723423,1.3862943611198906,0,3,4,4,3,1,1,217,389,True,False,True,False
438,524,34,1,1442,9,3,Medical,1,717,0,46,3,8621,17654,0,14,2,80,0,3,Healthcare Representative,3,7,7,2.302585092994046,2.19722457733622,2.079441541679836,0,2,4,2,4,0,1,111,389,True,False,False,True
439,525,24,1,693,3,2,Life Sciences,1,720,0,65,2,4577,24785,0,14,1,80,0,3,Sales Executive,3,2,0,1.6094379124341005,1.0986122886681096,1.0986122886681096,1,3,1,3,3,0,9,285,510,False,True,False,True
440,526,39,1,408,2,4,Technical Degree,1,721,0,80,2,4553,20978,0,11,1,80,0,4,Healthcare Representative,3,7,10,3.044522437723423,3.044522437723423,2.4849066497880004,0,3,4,2,3,0,1,111,115,True,False,False,True
441,527,32,1,929,10,3,Marketing,1,722,1,55,2,5396,21703,0,12,4,80,0,2,Sales Executive,3,7,8,2.3978952727983707,2.3978952727983707,0.0,0,4,4,3,2,0,1,285,138,False,True,False,True
442,528,50,2,562,8,2,Technical Degree,1,723,1,50,2,6796,23452,0,14,1,80,1,4,Sales Executive,3,3,3,2.9444389791664403,1.6094379124341005,0.6931471805599453,1,3,2,3,3,1,3,285,115,False,True,True,False
443,529,38,1,827,1,4,Life Sciences,1,724,0,33,2,7625,19383,0,13,3,80,0,4,Healthcare Representative,3,7,8,2.3978952727983707,2.302585092994046,0.6931471805599453,0,4,2,4,2,0,0,111,510,True,False,False,True
444,530,27,1,608,1,2,Life Sciences,1,725,0,68,3,7412,6009,0,11,4,80,0,3,Manufacturing Director,3,7,7,2.302585092994046,2.302585092994046,0.0,0,1,3,3,3,0,1,118,510,True,False,True,False
445,531,32,1,1018,3,2,Life Sciences,1,727,0,39,3,11159,19373,0,15,4,80,0,6,Research Director,3,7,7,2.3978952727983707,2.079441541679836,2.079441541679836,0,4,3,3,3,0,3,72,510,True,False,False,True
446,532,47,1,703,14,4,Marketing,1,728,1,42,2,4960,11825,0,12,4,80,0,2,Sales Executive,3,7,7,3.044522437723423,2.079441541679836,0.6931471805599453,0,1,4,3,3,0,2,285,138,False,True,False,True
447,534,53,1,970,7,3,Life Sciences,1,730,1,59,4,14814,13514,0,19,3,80,0,3,Research Director,3,1,3,3.49650756146648,1.791759469228055,0.6931471805599453,0,3,3,4,3,0,3,72,510,True,False,True,False
448,535,41,1,427,10,4,Human Resources,1,731,1,73,5,19141,8861,0,15,2,80,3,2,Manager,3,6,6,3.1780538303479458,3.091042453358316,2.5649493574615367,0,4,2,2,2,0,3,82,24,False,False,False,False
449,536,60,1,1179,16,4,Marketing,1,732,1,84,2,5405,11924,0,14,4,80,0,1,Sales Executive,3,2,2,2.3978952727983707,1.0986122886681096,1.0986122886681096,0,1,1,3,3,0,8,285,138,False,True,False,True
450,538,41,1,314,1,3,Human Resources,1,734,1,59,5,19189,19562,0,12,2,80,1,3,Manager,3,7,10,3.1354942159291497,3.1354942159291497,1.0986122886681096,0,3,4,2,3,0,1,82,24,False,False,True,False
451,539,50,1,316,8,4,Marketing,1,738,1,54,1,3875,9983,0,15,4,80,1,2,Sales Representative,3,2,2,1.6094379124341005,1.0986122886681096,1.0986122886681096,0,2,4,3,3,0,7,71,138,False,True,True,False
452,540,28,1,654,1,2,Life Sciences,1,741,0,67,1,2216,3872,0,13,4,80,0,4,Research Scientist,3,7,7,2.3978952727983707,2.079441541679836,1.3862943611198906,1,2,1,1,3,1,7,243,510,True,False,False,True
453,541,36,0,427,8,3,Life Sciences,1,742,0,63,3,11713,20335,0,14,1,80,1,2,Research Director,3,7,5,2.3978952727983707,2.19722457733622,0.0,0,1,1,4,3,0,9,72,510,True,False,True,False
454,542,38,1,168,1,3,Life Sciences,1,743,0,81,3,7861,15397,0,14,4,80,0,4,Manufacturing Director,3,0,0,2.3978952727983707,0.6931471805599453,0.0,0,3,3,3,4,1,4,118,510,True,False,False,True
455,543,44,0,381,24,3,Medical,1,744,1,49,1,3708,2104,0,14,3,80,0,5,Laboratory Technician,3,2,4,2.302585092994046,1.791759469228055,0.6931471805599453,0,3,1,1,3,0,2,217,389,True,False,False,True
456,544,47,2,217,3,3,Medical,1,746,0,49,4,13770,10225,0,12,4,80,2,2,Sales Executive,3,2,13,3.367295829986474,3.1354942159291497,2.4849066497880004,0,3,4,3,2,1,9,285,389,False,True,False,False
457,546,29,1,1396,10,3,Life Sciences,1,749,1,99,1,2642,2755,0,11,3,80,0,6,Sales Representative,3,0,0,0.6931471805599453,0.6931471805599453,0.0,0,3,3,3,3,0,1,71,510,False,True,False,True
458,547,42,2,933,19,3,Medical,1,752,1,57,1,2759,20366,0,12,4,80,0,2,Research Scientist,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,1,3,3,4,3,1,6,243,389,True,False,False,False
459,548,43,2,775,15,3,Life Sciences,1,754,1,47,2,6804,23683,0,18,3,80,1,5,Sales Executive,3,2,2,2.079441541679836,1.0986122886681096,1.0986122886681096,0,4,4,2,3,0,3,285,510,False,True,True,False
460,549,34,1,970,8,2,Medical,1,757,0,96,2,6142,7360,0,11,4,80,0,2,Healthcare Representative,3,1,3,2.3978952727983707,1.791759469228055,1.6094379124341005,0,3,2,3,3,0,3,111,389,True,False,False,True
461,550,23,1,650,9,1,Medical,1,758,1,37,1,2500,4344,0,14,4,80,1,2,Laboratory Technician,3,3,2,1.791759469228055,1.6094379124341005,0.0,0,1,2,3,4,0,1,217,389,True,False,True,False
462,551,39,1,141,3,3,Human Resources,1,760,0,44,2,6389,18767,0,15,3,80,1,3,Human Resources,3,3,6,2.5649493574615367,2.19722457733622,1.3862943611198906,0,2,3,4,1,0,9,45,24,False,False,True,False
463,552,56,1,832,9,3,Medical,1,762,1,81,4,11103,20420,0,11,3,80,0,1,Healthcare Representative,3,7,1,3.4339872044851463,2.3978952727983707,0.6931471805599453,0,4,3,3,2,0,7,111,389,True,False,True,False
464,554,27,1,975,7,3,Medical,1,764,0,55,2,6811,23398,0,19,1,80,0,2,Healthcare Representative,3,6,7,2.302585092994046,2.079441541679836,0.0,0,1,4,2,1,0,8,111,389,True,False,False,True
465,555,29,1,1090,10,3,Marketing,1,766,1,83,1,2297,17967,0,14,4,80,2,2,Sales Representative,3,2,2,1.0986122886681096,1.0986122886681096,1.0986122886681096,0,2,4,3,3,0,1,71,138,False,True,False,False
466,556,53,1,346,6,3,Life Sciences,1,769,1,86,2,2450,10919,0,17,4,80,0,4,Laboratory Technician,3,2,2,2.995732273553991,1.0986122886681096,1.0986122886681096,0,4,4,3,3,0,2,217,510,True,False,False,True
467,557,35,0,1225,2,4,Life Sciences,1,771,0,61,2,5093,4761,0,11,1,80,1,2,Healthcare Representative,3,0,0,2.833213344056216,0.6931471805599453,0.0,0,1,4,3,4,0,2,111,510,True,False,False,False
468,558,32,2,430,24,4,Life Sciences,1,772,1,80,2,5309,21146,0,15,4,80,2,2,Laboratory Technician,3,8,7,2.3978952727983707,2.3978952727983707,1.6094379124341005,0,4,1,3,3,0,1,217,510,True,False,True,False
469,559,38,1,268,2,5,Medical,1,773,1,92,1,3057,20471,0,13,2,80,1,0,Research Scientist,3,0,1,1.9459101490553128,0.6931471805599453,0.0,0,3,4,3,1,1,6,243,389,True,False,True,False
470,560,34,1,167,8,5,Life Sciences,1,775,0,32,2,5121,4187,0,14,3,80,1,3,Manufacturing Director,3,0,0,2.079441541679836,0.0,0.0,0,1,2,3,3,0,3,118,510,True,False,False,False
471,561,52,1,621,3,4,Marketing,1,776,1,31,4,16856,10084,0,11,1,80,0,3,Manager,3,6,16,3.555348061489413,3.555348061489413,0.6931471805599453,0,1,3,2,4,0,1,82,138,False,True,True,False
472,562,33,1,527,1,4,Other,1,780,1,63,1,2686,5207,0,13,3,80,0,2,Research Scientist,3,9,8,2.3978952727983707,2.3978952727983707,2.079441541679836,1,4,4,3,2,1,1,243,68,True,False,False,True
473,564,45,1,954,2,2,Technical Degree,1,783,1,46,2,6632,12388,0,13,1,80,0,3,Sales Representative,3,7,1,2.302585092994046,2.19722457733622,1.3862943611198906,0,3,2,1,3,0,0,71,115,False,True,False,True
474,565,23,1,310,10,1,Medical,1,784,1,79,1,3505,19630,0,18,4,80,0,3,Research Scientist,3,2,2,1.0986122886681096,1.0986122886681096,0.0,0,3,1,4,3,0,1,243,389,True,False,False,True
475,566,47,2,719,27,2,Life Sciences,1,785,0,77,2,6397,10339,0,12,4,80,0,2,Sales Executive,3,4,3,2.19722457733622,1.791759469228055,0.6931471805599453,1,3,2,4,3,1,4,285,510,False,True,False,True
476,568,55,1,725,2,3,Medical,1,787,1,78,5,19859,21199,0,13,4,80,1,2,Manager,3,2,4,3.218875824868201,1.791759469228055,0.6931471805599453,1,1,4,3,3,1,5,82,389,True,False,True,False
477,569,36,0,1434,8,4,Life Sciences,1,789,1,76,3,7587,14229,0,15,2,80,0,1,Sales Executive,3,7,9,2.3978952727983707,2.3978952727983707,0.0,0,1,1,2,3,0,1,285,510,False,True,False,True
478,570,52,0,715,19,4,Medical,1,791,1,41,1,4258,26589,0,18,1,80,1,3,Research Scientist,3,3,2,1.791759469228055,1.6094379124341005,0.6931471805599453,0,4,4,3,3,0,0,243,389,True,False,True,False
479,571,26,2,575,1,2,Life Sciences,1,792,0,71,1,4364,5288,0,14,1,80,1,2,Laboratory Technician,3,2,0,1.791759469228055,1.0986122886681096,1.0986122886681096,0,4,1,1,3,0,3,217,510,True,False,False,False
480,572,29,1,657,27,3,Medical,1,793,0,66,2,4335,25549,0,12,1,80,1,3,Healthcare Representative,3,7,1,2.4849066497880004,2.19722457733622,0.6931471805599453,0,3,2,3,2,0,4,111,389,True,False,True,False
481,573,26,1,1146,8,3,Technical Degree,1,796,1,38,2,5326,3064,0,17,3,80,0,2,Sales Executive,3,3,2,1.9459101490553128,1.6094379124341005,0.6931471805599453,1,1,4,2,2,0,6,285,115,False,True,False,True
482,574,34,1,182,1,4,Life Sciences,1,797,0,72,1,3280,13551,0,16,3,80,0,2,Research Scientist,3,2,3,2.3978952727983707,1.6094379124341005,0.6931471805599453,0,4,2,4,3,0,2,243,510,True,False,False,True
483,575,54,1,376,19,4,Medical,1,799,0,95,2,5485,22670,0,11,2,80,2,4,Manufacturing Director,3,3,4,2.302585092994046,1.791759469228055,0.6931471805599453,0,1,4,3,3,1,9,118,389,True,False,False,False
484,576,27,2,829,8,1,Marketing,1,800,1,84,2,4342,24008,0,19,2,80,1,3,Sales Executive,3,2,1,1.791759469228055,1.6094379124341005,0.6931471805599453,0,4,3,3,3,0,0,285,138,False,True,True,False
485,577,37,1,571,10,1,Life Sciences,1,802,0,82,1,2782,19905,0,13,2,80,2,3,Research Scientist,3,3,3,1.9459101490553128,1.791759469228055,1.6094379124341005,0,1,4,3,2,1,0,243,510,True,False,False,False
486,578,38,2,240,2,4,Life Sciences,1,803,0,75,2,5980,26085,0,12,4,80,0,2,Manufacturing Director,3,7,12,2.8903717578961645,2.772588722239781,1.6094379124341005,0,1,1,4,3,1,6,118,510,True,False,False,True
